image_path,class_label,attributes,caption,split,instance_id
images/team14_water_bottle (22).jpg,tableware_waterbottle,color:transparent;material:unknown;pattern:unknown,glass waterbottle of large size and used condition,train,TEAM14_TRANSPARENTBOTTLE_D
images/team14_water_bottle (23).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,val,TEAM14_BLACKBOTTLE_K
images/team14_water_bottle (24).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,val,TEAM14_BLACKBOTTLE_L
images/team14_water_bottle (25).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,train,TEAM14_BLACKBOTTLE_M
images/team14_water_bottle (26).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,train,TEAM14_BLACKBOTTLE_N
images/team14_water_bottle (27).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,val,TEAM14_SILVERBOTTLE_AD
images/team14_water_bottle (28).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,val,TEAM14_BLACKBOTTLE_O
images/team14_water_bottle (29).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_F
images/team14_water_bottle (30).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of large size and used condition,train,TEAM14_BLACKBOTTLE_P
images/team14_water_bottle (31).jpg,tableware_waterbottle,color:green;material:metal;pattern:unknown,green metal waterbottle of medium size and used condition,train,TEAM14_GREENBOTTLE_A
images/team14_water_bottle (32).jpg,tableware_waterbottle,color:blue;material:plastic;pattern:unknown,blue plastic waterbottle of small size and used condition,train,TEAM14_BLUEBOTTLE_B
images/team14_water_bottle (33).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of used condition,val,TEAM14_BLACKBOTTLE_Q
images/team14_water_bottle (34).jpg,tableware_waterbottle,color:blue;material:plastic;pattern:unknown,blue plastic waterbottle of small size and used condition,train,TEAM14_BLUEBOTTLE_E
images/team14_water_bottle (35).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_H
images/team14_water_bottle (37).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and new condition,val,TEAM14_BLACKBOTTLE_R
images/team14_water_bottle (38).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,train,TEAM14_BLACKBOTTLE_S
images/team14_water_bottle (39).jpg,tableware_waterbottle,color:green;material:metal;pattern:unknown,green metal waterbottle of medium size and used condition,train,TEAM14_GREENBOTTLE_B
images/team14_water_bottle (40).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_T
images/team14_water_bottle (41).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_I
images/team14_water_bottle (42).jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,plastic waterbottle of medium size and used condition,train,TEAM14_TRANSPARENTBOTTLE_G
images/team14_water_bottle (43).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black rubber waterbottle of small size and used condition,val,TEAM14_BLACKBOTTLE_AQ
images/team14_water_bottle (44).jpg,tableware_waterbottle,color:green;material:metal;pattern:unknown,green metal waterbottle of medium size and used condition,val,TEAM14_GREENBOTTLE_C
images/team14_water_bottle (46).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_J
images/team14_water_bottle (47).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black rubber waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_U
images/team14_water_bottle (48).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of used condition,train,TEAM14_SILVERBOTTLE_K
images/team14_water_bottle (49).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_L
images/team14_water_bottle (50).jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,plastic waterbottle of medium size and used condition,val,TEAM14_TRANSPARENTBOTTLE_B
images/team14_water_bottle (51).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black rubeer waterbottle of small size and used condition,val,TEAM14_BLACKBOTTLE_AR
images/team14_water_bottle (52).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of new condition,val,TEAM14_SILVERBOTTLE_AE
images/team14_water_bottle (53).jpg,tableware_waterbottle,color:green;material:plastic;pattern:unknown,green plastic waterbottle of new condition,train,TEAM14_GREENBOTTLE_D
images/team14_water_bottle (54).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_V
images/team14_water_bottle (57).jpg,tableware_waterbottle,color:black;material:unknown;pattern:unknown,black waterbottle of new condition,train,TEAM14_BLACKBOTTLE_W
images/team14_water_bottle (58).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_X
images/team14_water_bottle (59).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_M
images/team14_water_bottle (60).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black rubeer waterbottle of small size and used condition,val,TEAM14_BLACKBOTTLE_Y
images/team14_water_bottle (61).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,plastic black waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_Z
images/team14_water_bottle (62).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AS
images/team14_water_bottle (64).jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,plastic waterbottle of medium size and used condition,train,TEAM14_TRANSPARENTBOTTLE_L
images/team14_water_bottle (66).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and new condition,train,TEAM14_SILVERBOTTLE_N
images/team14_water_bottle (69).jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,plastic waterbottle of medium size and used condition,train,TEAM14_TRANSPARENTBOTTLE_J
images/team14_water_bottle (70).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of used condition,train,TEAM14_SILVERBOTTLE_O
images/team14_water_bottle (71).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle and used condition,train,TEAM14_SILVERBOTTLE_P
images/team14_water_bottle (72).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle and used condition,train,TEAM14_SILVERBOTTLE_Q
images/team14_water_bottle (73).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,val,TEAM14_SILVERBOTTLE_R
images/team14_water_bottle (74).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_T
images/team14_water_bottle (75).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_U
images/team14_water_bottle (76).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of large size and used condition,train,TEAM14_BLACKBOTTLE_AA
images/team14_water_bottle (77).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_V
images/team14_water_bottle (78).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of large size and used condition,val,TEAM14_BLACKBOTTLE_AB
images/team14_water_bottle (79).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_W
images/team14_water_bottle (80).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_X
images/team14_water_bottle (81).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,train,TEAM14_SILVERBOTTLE_Y
images/team14_water_bottle (82).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_AD
images/team14_water_bottle (83).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AE
images/team14_water_bottle (84).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AF
images/team14_water_bottle (85).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of medium size and used condition,val,TEAM14_SILVERBOTTLE_Z
images/team14_water_bottle (86).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle and used condition,train,TEAM14_SILVERBOTTLE_AA
images/team14_water_bottle (87).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AG
images/team14_water_bottle (88).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle and used condition,train,TEAM14_BLACKBOTTLE_AH
images/team14_water_bottle (89).jpg,tableware_waterbottle,color:black;material:unknown;pattern:unknown,black waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AI
images/team14_water_bottle (90).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_AJ
images/team14_water_bottle (91).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_AK
images/team14_water_bottle (92).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_AB
images/team14_water_bottle (93).jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_AC
images/team14_water_bottle (94).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AL
images/team14_water_bottle (95).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AM
images/team14_water_bottle (96).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_AN
images/team14_water_bottle (97).jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black metal waterbottle of medium size and used condition,train,TEAM14_BLACKBOTTLE_AO
images/team14_water_bottle (98).jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black plastic waterbottle of small size and used condition,train,TEAM14_BLACKBOTTLE_AC
